T 0  50  100  150  200  250  300  350  400

  0.0  2.521409123639519   1.869183534791348   1.3907687462618994  1.1816862789771914  1.0752911740570497  1.0122875141798013  0.9693096029224801  0.9366439390821188  0.9099304927000416
  1.0  2.394231946488172   1.8062511507879468  1.4617007033712366  1.3164904438867087  1.2445255311795023  1.2022592676281227  1.1729947600004205  1.1502764049525311  1.1313199608715034
  2.0  2.3177627711246416  1.6890339795000475  1.4099443559556095  1.302524034746535   1.249776506920533   1.2188951374033108  1.1975364436636982  1.1809436276736642  1.167037489133327
  3.0  2.2657739017783443  1.6127919779740334  1.3691983023357732  1.2808284716688367  1.238981175682373   1.2151619389600818  1.1991288739869792  1.1869731269438306  1.1769223207173876
  4.0  2.203962944660562   1.5839843823401014  1.3524363978748573  1.2678994482194816  1.2291943985930163  1.208458504883925   1.1955115780954042  1.1863550614486784  1.1791155410638248
  5.0  2.1526581254943014  1.5660849427395527  1.3488289865364778  1.2631304346125953  1.2229274829612466  1.2026908751958925  1.1913442167719415  1.1841596977463253  1.1789126184277106
  6.0  2.1680013114117247  1.576052110425202   1.351899070348986   1.2603596746534655  1.217912544635593   1.197968529829603   1.1878872062279855  1.1821829846789251  1.1783717489612573
  7.0  2.1890164385305253  1.6156950599725093  1.3504967687933838  1.252866973244975   1.2117713190100434  1.1939320452839286  1.1856154877694294  1.181256472049639   1.1784764344268108
  8.0  2.1996378872301925  1.607721252273278   1.3301294710099936  1.2407513129923489  1.2058736499138287  1.1916627765642205  1.185330999016973   1.1820315157336192  1.1798104591531569
  9.0  2.16643580860179    1.602504546794024   1.3217817309361497  1.2364880603498445  1.2056664058236557  1.1936870600343832  1.1882870018224825  1.1851943433268457  1.1828022621803451
 10.0  2.243122595225311   1.5630919131017353  1.3282839980719212  1.2477878335378292  1.2156317815206     1.2021886225542684  1.195489006588316   1.191183462378808   1.18762841353274
 11.0  2.235942928459652   1.6122197970046572  1.3719669122984295  1.2779011503369455  1.2367969651202384  1.2176716395932703  1.2071308659498126  1.1999734272723797  1.1941099870012286
 12.0  2.234640156316103   1.6807731647241884  1.42875532507714    1.319419393742175   1.2662430275563163  1.2386971513628295  1.2222792029929832  1.2107603105771318  1.2014328600540736
 13.0  2.228321452881403   1.742313293030683   1.491538253764257   1.3672300154169243  1.3000922157978287  1.262440153889246   1.2386634622152104  1.2214725093368288  1.2075517868571566
 14.0  2.2856772201551454  1.8105541082543026  1.5578946389093136  1.4151224662951425  1.3324267300495007  1.2833863304717548  1.2509760225286957  1.2268720652099396  1.207204276101699
 15.0  2.381606287898207   1.9045922393215016  1.6193261625375326  1.4479380763179253  1.3465240509149805  1.2841783101426336  1.2414862434754035  1.2090138551723375  1.182337187098061
 16.0  2.568758841541157   1.99761165563751    1.570806685611003   1.3364421432702318  1.2005481960759306  1.1159789090995798  1.0572380956487604  1.0122940391485118  0.9754760849629862
