T 0  50  100  150  200  250  300  350  400

  2.0  1.377495440450761   1.2548119244212286  1.0484146554576337  0.8853451443881319  0.7878977124386757  0.7344263869882411  0.7038346914622022  0.6846691506409456  0.6714836499063664
  4.0  2.7273075569454983  2.4611310285003625  1.9993246062830101  1.606303271295625   1.3451241729317336  1.1873740145889728  1.0909000629193233  1.0272355773938853  0.9812439099873909
  6.0  3.9934354152252682  3.6149341241570054  2.9024507364481487  2.2753034757217616  1.8487973647894747  1.5858468579951879  1.4233248039213566  1.316713593291254   1.2409766686520989
  8.0  5.041950173627989   4.604826975463961   3.6967553019509705  2.867887106187978   2.3023613044956988  1.950959872796501   1.7296966790367005  1.5818773485459348  1.4760179485287426
 10.0  5.639887492947532   5.250239243864283   4.326349828989259   3.3951820428576593  2.7214310438352913  2.288332534580602   2.0104660262898606  1.823038267860206   1.6884272248591308
 12.0  5.8521037240973275  5.542829215157271   4.72130526229301    3.7834774820435007  3.0585573902039336  2.5743871406241063  2.255692757575015   2.0371974490424956  1.8789527087068034
 14.0  5.891527201110659   5.610308295241265   4.890793722388784   4.00328766311757    3.2825810289532193  2.78797722059603    2.455264699963466   2.2224756603187688  2.050821398418525
 16.0  5.928903167374891   5.660892931789187   5.005207460205814   4.183729049024122   3.488340352645723   2.992660260282794   2.649123631459961   2.40322509666431    2.2187354087281213
 18.0  5.888215147332813   5.651225288673731   5.066565051125961   4.3149431805695135  3.6505996257224256  3.1579353871842155  2.8076804130114232  2.5535370792546677  2.361280365320558
 20.0  5.900212673564188   5.64491534504936    5.056092551320018   4.352281610036988   3.7315998975700615  3.261253265808923   2.9195888014425897  2.667631371910262   2.4746381035038767
 22.0  5.865475976492426   5.627986495780772   5.0621246868345935  4.394355955290785   3.805557785798139   3.3526178668460065  3.0180904132106137  2.767981856625748   2.5742761906936185
 24.0  5.829444741824064   5.619065734511521   5.076696294522209   4.438912031135076   3.879315206928526   3.443130324741729   3.114645769354823   2.864664958566036   2.668463149202339
 26.0  5.779226919165761   5.582646894890661   5.049966804421112   4.429474592696605   3.895790474406196   3.482685707156962   3.1697040297522827  2.928772223132314   2.737397576404561
 28.0  5.773229109766766   5.565663361665238   5.002613330203523   4.3759844186585575  3.868027789868528   3.484957492826538   3.194603690372553   2.9688355111829163  2.787387864701869
 30.0  5.769213069653825   5.555403486338311   4.985876594876924   4.360656953568469   3.8614294943096694  3.491181591242468   3.2136390798254997  2.998878558589116   2.826234257901457
 32.0  5.7433765149560605  5.5449032482209955  4.980048489664402   4.353706610743387   3.856183802700414   3.4916366556960785  3.2216927413868004  3.014868159471512   2.8496607253215367
 34.0  5.7570756764114215  5.539969715981328   4.947594591346374   4.3114657128740665  3.8171163633353187  3.46205582963007    3.2035994522968028  3.007964856461108   2.852787825704334
 36.0  5.777868498608519   5.525970626732737   4.918048349647033   4.278814182732795   3.7894375522369486  3.4432234143101583  3.193720827601313   3.00598640334586    2.857745392498651
 38.0  5.799014909993293   5.555863434041527   4.9428331851441065  4.299849750666475   3.8041328339313356  3.4526542952350017  3.2013745647931473  3.0147517429693376  2.869367101921577
 40.0  5.804633343279752   5.547591491555071   4.917964422797593   4.262735469767029   3.769588633960699   3.4281722700210975  3.188209221534462   3.0118508305089153  2.8752707302600737
 42.0  5.799805871935158   5.522771545369528   4.908201644499435   4.273038650284753   3.7902231577858507  3.4520661082277257  3.2130465765707217  3.037716753899026   2.902910313221693
 44.0  5.792580882284505   5.528796822684476   4.914618998288426   4.270322119423687   3.785546861775902   3.4539755465585857  3.224197163595986   3.0574244518281533  2.9296573089015667
 46.0  5.818845834150897   5.5502655521207265  4.946052511686426   4.314353434004      3.8327531707339606  3.498530850886881   3.265519189518117   3.0971376281054974  2.9695530288715117
 48.0  5.813737638135727   5.545224053008677   4.952587473072911   4.329141653147891   3.852892990104023   3.52342413140294    3.295194827498924   3.13139331900185    3.0079598555852414
 50.0  5.858259063629048   5.580400888245145   4.976378724455151   4.35734384167698    3.887965990121394   3.5633780248135087  3.338635089259402   3.1776839055629855  3.056783364954051
 52.0  5.86066007448762    5.596283707495196   5.002647238396117   4.400306005704784   3.943836873926435   3.626192820153268   3.404561046885513   3.2447429978178155  3.12405903859922
 54.0  5.855854187350362   5.601554294411701   5.0363551717641375  4.457194543298915   4.013222454458302   3.701572188558779   3.4828241513487095  3.3242186839053973  3.203686574493364
 56.0  5.872252838614697   5.631570429658173   5.096250479511987   4.546445950388398   4.1165137354437995  3.807867819372415   3.587494021209357   3.4258487244871567  3.301972760750648
 58.0  5.8835988460063655  5.658716094022982   5.168830620276027   4.6512966148996195  4.235435104703877   3.9309198056342294  3.709768990890789   3.5447949889816512  3.4162523904559507
 60.0  6.001134304203384   5.816458908678522   5.3727483568975085  4.876168926109063   4.452120413069917   4.126868426074088   3.8837851835546386  3.699444048811297   3.5545594832376133
 62.0  6.160971670089894   6.00767569628311    5.607799399848257   5.11995093793025    4.677713732644408   4.325299427033618   4.054718553094834   3.845418326047384   3.6787457626333517
 64.0  6.510466730322078   6.351072062262633   5.91060580584661    5.343593721511802   4.8082947788473644  4.370992114010411   4.030574281625303   3.7654235610938627  3.553928927360724
